"hfpxzc href","xxVWCe","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","W4Efsd 7","UsdlK","lcr4fd href","Cw1rxd","R8c4Qb","Cw1rxd 2","R8c4Qb 2","Jn12ke src","ah5Ghc","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/Jai+Eye+Centre/data=!4m7!3m6!1s0x396db58d54d7bd33:0xeb7da64eb75e8990!8m2!3d26.9000223!4d75.7337978!16s%2Fg%2F11h6tlz7sm!19sChIJM73XVI21bTkRkIlet06mfes?authuser=0&hl=en&rclk=1","Jai Eye Centre","4.9","(478)","Eye care center","·","","Stadium, B 4/ 191 Chitrakoot, Sector 4 Opposite Registrar Office, Chitrakoot","·","Closed","· Opens 10 am","","094140 36092","https://www.jaieyecentre.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","doctors","are expert and the staff is very cooperative and soft."""
"https://www.google.com/maps/place/Medispa+Laser+Cosmetic+Surgery+Center/data=!4m7!3m6!1s0x396db49deb38783d:0xa76f46e105a2f65b!8m2!3d26.9124895!4d75.7450007!16s%2Fg%2F12cnx1nsn!19sChIJPXg46520bTkRW_aiBeFGb6c?authuser=0&hl=en&rclk=1","Medispa Laser Cosmetic Surgery Center","4.8","(2,365)","Hair transplantation clinic","·","","D 145, Ground Floor, Lane, Amrapali Marg, behind Power House","·","Closed","· Opens 9 am","","087640 60028","https://www.medispaindia.in/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","doctor","explained the whole process clearly and made me feel comfortable."""
"https://www.google.com/maps/place/Dr+Saraswat+Dental+Hospital/data=!4m7!3m6!1s0x396db5e94bbeebf1:0xb63d88582b8086ea!8m2!3d26.8972057!4d75.7386862!16s%2Fg%2F11gk0kcp60!19sChIJ8eu-S-m1bTkR6oaAK1iIPbY?authuser=0&hl=en&rclk=1","Dr Saraswat Dental Hospital","5.0","(631)","Dentist","·","","D-6/404, Sarthi Marg Chitrakoot scheme","·","Closed","· Opens 9 am","","094601 37807","https://saraswatdental.com/","","Website","","Directions","","On-site services","",""
"https://www.google.com/maps/place/Royal+Sapphire+Medical,+Path+Lab,+Clinics+%26+Physiotherapy+Center/data=!4m7!3m6!1s0x396db53583ac2cbb:0x884e675b8743b8eb!8m2!3d26.8962153!4d75.7389992!16s%2Fg%2F11tcs70fcl!19sChIJuyysgzW1bTkR67hDh1tnTog?authuser=0&hl=en&rclk=1","Royal Sapphire Medical, Path Lab, Clinics & Physiotherapy Center","5.0","(15)","Medical laboratory","·","","·","Closed","· Opens 9 am","shop no. 2, Plot No8 Bhura Patel Nagar, Chitrakoot","·","080580 36200","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Humble staff, experienced doctors and instant results.""","",""
"https://www.google.com/maps/place/Dr.+Shekhawat%E2%80%99s+Blooming+Smile+Dental+Clinic/data=!4m7!3m6!1s0x396db362c86fd8cd:0x53d2f3aa97fe7f7c!8m2!3d26.9148726!4d75.7376933!16s%2Fg%2F11c5qt7p_d!19sChIJzdhvyGKzbTkRfH_-l6rz0lM?authuser=0&hl=en&rclk=1","Dr. Shekhawat’s Blooming Smile Dental Clinic","5.0","(197)","Dentist","·","","·","Closed","· Opens 9:30 am","B, 99, Vaishali Marg, near National Handloom, opp. JDA Parking","·","097833 30658","","","Directions","","","","On-site services","",""
"https://www.google.com/maps/place/Dr+Mahipal+Singh+Meel/data=!4m7!3m6!1s0x396db54ff2c2d7cb:0xb8cd099db6482329!8m2!3d26.9018442!4d75.7423894!16s%2Fg%2F11rrpsdhw5!19sChIJy9fC8k-1bTkRKSNItp0Jzbg?authuser=0&hl=en&rclk=1","Dr Mahipal Singh Meel","5.0","(23)","Psychiatrist","·","","·","Closed","· Opens 5 pm","148, Mahant Swami Marg, near Akshardham Temple","·","094688 65999","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Very good and considerate","specialist","."""
"https://www.google.com/maps/place/PhysioBest+Physiotherapy+Clinic/data=!4m7!3m6!1s0x396db5027be8c789:0xc32d42b94d3b8a9a!8m2!3d26.9152677!4d75.7510382!16s%2Fg%2F11g6wy7pbw!19sChIJicfoewK1bTkRmoo7TblCLcM?authuser=0&hl=en&rclk=1","PhysioBest Physiotherapy Clinic","4.8","(240)","Physiotherapy Center","·","","·","Closed","· Opens 9 am","Gurudwara road, Plot no 176, (The house of coffee, Vaishali Marg, opp. Handi restaurant","·","088751 50145","","","Directions","","","","On-site services","",""
"https://www.google.com/maps/place/Rghs+approved+Vaishali+Dental+Hospital%2Fbest+dental+clinic+near+me%2Fbest+dentist+in+Vaishali+nagar+jhotwara/data=!4m7!3m6!1s0x396db4a74fc43cab:0x5a323c2cbe70dfeb!8m2!3d26.9112912!4d75.7308425!16s%2Fg%2F11t6jsr5kc!19sChIJqzzET6e0bTkR699wviw8Mlo?authuser=0&hl=en&rclk=1","Rghs approved Vaishali Dental Hospital/best dental clinic near me/best dentist in Vaishali nagar jhotwara","4.9","(219)","Dental clinic","·","","·","basement 14 15, Tamanna tower, shop no b 13, 16, Amrapali Marg","Closed","· Opens 9:30 am","·","090015 89987","https://vaishalidentalhospital.in/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The staff was polite and the","doctor","explained the procedure well."""
"https://www.google.com/maps/place/Dr.+Mamta+Mehta+-+Gynecologist+in+Jaipur/data=!4m7!3m6!1s0x396db3aeec8ce1d7:0x6f645546bd8abb3b!8m2!3d26.9062983!4d75.7347781!16s%2Fg%2F11hdsrp4bm!19sChIJ1-GM7K6zbTkRO7uKvUZVZG8?authuser=0&hl=en&rclk=1","Dr. Mamta Mehta - Gynecologist in Jaipur","4.9","(275)","Obstetrician-gynecologist","·","","·","B2/6, Adjoining Liberty Showroom, Near Mall of Jaipur, Gandhi Path, Chitrakoot","Closed","· Opens 5 pm","·","097991 11780","http://drmamtamehta.com/","","Website","","Directions","","On-site services","",""
"https://www.google.com/maps/place/Dermacian+Superspeciality+Clinic/data=!4m7!3m6!1s0x396db5227071b2b5:0x2022e023c1216e1c!8m2!3d26.8975255!4d75.741565!16s%2Fg%2F11j3rzlv__!19sChIJtbJxcCK1bTkRHG4hwSPgIiA?authuser=0&hl=en&rclk=1","Dermacian Superspeciality Clinic","4.8","(54)","Hair transplantation clinic","·","","·","19-B, Sector-8, Near SBI Chauraha Chitrakoot","Closed","· Opens 10 am","·","094018 15981","https://www.dermacian.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Laser procedure was quick, comfortable and virtually painless.""","",""
"https://www.google.com/maps/place/Dr+Somendra+Dental+Clinic+And+Implant+Center+Government+empanelled+RGHS,CGHS,ECHS,JVVNL,NBC,AYUSHMAN+CAPF/data=!4m7!3m6!1s0x396db4a2b98110dd:0x4b244b47b72be3a5!8m2!3d26.9021728!4d75.7357083!16s%2Fg%2F11cn3vchvg!19sChIJ3RCBuaK0bTkRpeMrt0dLJEs?authuser=0&hl=en&rclk=1","Dr Somendra Dental Clinic And Implant Center Government empanelled RGHS,CGHS,ECHS,JVVNL,NBC,AYUSHMAN CAPF","4.7","(376)","Dental clinic","·","","1/543, Mannat Apartment, Chitrakoot Stadium North gate","Closed","· Opens 8:30 am","·","","094139 69832","","","Directions","","","","On-site services","",""
"https://www.google.com/maps/place/Dr.+Nishtha+Jain+%28%E0%A4%A1%E0%A5%89.+%E0%A4%A8%E0%A4%BF%E0%A4%B7%E0%A5%8D%E0%A4%A0%E0%A4%BE+%E0%A4%9C%E0%A5%88%E0%A4%A8%29+Best+Neurologist+in+Vaishali+Nagar+Jaipur,+epilepsy,+headache,+stroke+treatment+center/data=!4m7!3m6!1s0x396db5c895585783:0x20ca844a9215b07c!8m2!3d26.9054994!4d75.7321441!16s%2Fg%2F11j1md_9zx!19sChIJg1dYlci1bTkRfLAVkkqEyiA?authuser=0&hl=en&rclk=1","Dr. Nishtha Jain (डॉ. निष्ठा जैन) Best Neurologist in Vaishali Nagar Jaipur, epilepsy, headache, stroke treatment center","4.9","(258)","Medical clinic","·","","·","Enclave, Ground Floor, Neurocardio care clinic, Jai Ambay Tower, 3/21, Saraswati Marg","Closed","· Opens 4 pm","·","094135 56312","https://www.neurocardiocare.in/neurologist-in-jaipur/","","Website","","Directions","","On-site services not available","",""
"https://www.google.com/maps/place/JaipurJoints/data=!4m7!3m6!1s0x396db6a5fb591b57:0x98694ea92f43c799!8m2!3d26.9043839!4d75.7408802!16s%2Fg%2F11c49359s_!19sChIJVxtZ-6W2bTkRmcdDL6lOaZg?authuser=0&hl=en&rclk=1","JaipurJoints","4.9","(52)","Orthopedic clinic","·","","·","156, behind Akshardham Temple","Closed","· Opens 8 am","·","078910 77889","https://www.jaipurjoints.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Doctor","talking very smooth understand full problem guide excellent"""
"https://www.google.com/maps/place/AVMSmiles+Dental+Clinic+-+Vaishali+Nagar,+Jaipur/data=!4m7!3m6!1s0x396db5329f9457b3:0xc5046214762dd71d!8m2!3d26.9106453!4d75.7428848!16s%2Fg%2F11nr3gdg1d!19sChIJs1eUnzK1bTkRHdctdhRiBMU?authuser=0&hl=en&rclk=1","AVMSmiles Dental Clinic - Vaishali Nagar, Jaipur","4.7","(15)","Dental clinic","·","","Ground Floor, No1, F/80-81, Gautam Marg, beside EVERSHINE TOWER","·","Closed","· Opens 10 am","","08071 433 221","https://dental-clinics.avmsmiles.com/avmsmiles/jaipur/Vaishali-Nagar/avmsmiles-dental-clinic-vaishali-nagar-jaipur-in-Vaishali-Nagar-jaipur--2jhuev/home","","Website","","Directions","","","",""
"https://www.google.com/maps/place/JaipurJoints/data=!4m7!3m6!1s0x396db6a5fb591b57:0x98694ea92f43c799!8m2!3d26.9043839!4d75.7408802!16s%2Fg%2F11c49359s_!19sChIJVxtZ-6W2bTkRmcdDL6lOaZg?authuser=0&hl=en&rclk=1","JaipurJoints","4.9","(52)","Orthopedic clinic","·","","·","156, behind Akshardham Temple","Closed","· Opens 8 am","·","078910 77889","https://www.jaipurjoints.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Doctor","talking very smooth understand full problem guide excellent"""
"https://www.google.com/maps/place/AVMSmiles+Dental+Clinic+-+Vaishali+Nagar,+Jaipur/data=!4m7!3m6!1s0x396db5329f9457b3:0xc5046214762dd71d!8m2!3d26.9106453!4d75.7428848!16s%2Fg%2F11nr3gdg1d!19sChIJs1eUnzK1bTkRHdctdhRiBMU?authuser=0&hl=en&rclk=1","AVMSmiles Dental Clinic - Vaishali Nagar, Jaipur","4.7","(15)","Dental clinic","·","","Ground Floor, No1, F/80-81, Gautam Marg, beside EVERSHINE TOWER","·","Closed","· Opens 10 am","","08071 433 221","https://dental-clinics.avmsmiles.com/avmsmiles/jaipur/Vaishali-Nagar/avmsmiles-dental-clinic-vaishali-nagar-jaipur-in-Vaishali-Nagar-jaipur--2jhuev/home","","Website","","Directions","","","",""
"https://www.google.com/maps/place/Dr.+Aashish+Saini+Child+Specialist+%26+Vaccination+Clinic/data=!4m7!3m6!1s0x396db5b873b73e09:0x2c836c9326b7aea2!8m2!3d26.9017858!4d75.7423158!16s%2Fg%2F11k41_nf0c!19sChIJCT63c7i1bTkRoq63JpNsgyw?authuser=0&hl=en&rclk=1","Dr. Aashish Saini Child Specialist & Vaccination Clinic","5.0","(31)","Pediatrician","·","","Dr. Saini's Multispeciality Clinic S&S tower, 148, near Akshardham Temple","Closed","· Opens 5:15 pm","·","","095719 23323","","","Directions","","","","On-site services not available","",""
"https://www.google.com/maps/place/Dr.+Deepesh+Ameriya/data=!4m7!3m6!1s0x396db34bdfe0a6d1:0xd8dfab80cbea639f!8m2!3d26.9124583!4d75.7422504!16s%2Fg%2F11rt46p19j!19sChIJ0abg30uzbTkRn2Pqy4Cr39g?authuser=0&hl=en&rclk=1","Dr. Deepesh Ameriya","5.0","(184)","Orthopedic surgeon","·","","·","Nexus ortho care, C-372","Closed","· Opens 10 am","·","063502 20546","https://www.drdeepeshameriya.in/","","Website","","Directions","","On-site services","",""
"https://www.google.com/maps/place/Zivia+IVF:+%231+IVF+Centre+in+Vaishali+Nagar,+Jaipur+%7C+IVF+Specialist+%7C+IVF+Clinic/data=!4m7!3m6!1s0x396db5bf939779c7:0xe6ca60a0d713e181!8m2!3d26.9093226!4d75.7436458!16s%2Fg%2F11vdhm6mh9!19sChIJx3mXk7-1bTkRgeET16BgyuY?authuser=0&hl=en&rclk=1","Zivia IVF: #1 IVF Centre in Vaishali Nagar, Jaipur | IVF Specialist | IVF Clinic","5.0","(206)","Fertility clinic","·","","·","Second floor, 14, Gautam Marg, near GOLD'S GYM","Closed","· Opens 9 am","·","088823 20320","https://ziviaivf.com/","","Website","","Directions","","On-site services","",""
"https://www.google.com/maps/place/Centre+For+Sight+Group+of+Eye+Hospitals+%7C+Vaishali+Nagar+%7C+Jaipur/data=!4m7!3m6!1s0x396db49e460ec729:0xa41ca6e566f1bac4!8m2!3d26.9114487!4d75.7470397!16s%2Fg%2F11bw46x2c5!19sChIJKccORp60bTkRxLrxZuWmHKQ?authuser=0&hl=en&rclk=1","Centre For Sight Group of Eye Hospitals | Vaishali Nagar | Jaipur","4.7","(890)","Eye care center","·","","·","1st Floor, Unique Aspire, C-13, Amrapali Marg","Closed","· Opens 9:30 am","·","080 6542 3838","https://www.centreforsight.net/eye-hospitals-in-india/jaipur/vaishali-nagar?utm_source=GMB&utm_medium=Local+Pack&utm_campaign=GMB_Vaishali_Nagar_Jaipur","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excellent service and very supportive","doctors","and staff."""
"https://www.google.com/maps/place/AQ+Physio+Clinic/data=!4m7!3m6!1s0x396db49ae669a751:0xd88f95026c66bc2d!8m2!3d26.8987696!4d75.734902!16s%2Fg%2F11b77p6wgr!19sChIJUadp5pq0bTkRLbxmbAKVj9g?authuser=0&hl=en&rclk=1","AQ Physio Clinic","4.7","(230)","Physiotherapist","·","","·","Stadium, 6/4, Chitrakoot Opposite Jai Shree Pariwal High School Chitrakoot","Closed","· Opens 9 am","·","097854 36997","https://www.aqhealthcare.in/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Doctor","and staffs are helpful and very knowledgeable."""
"https://www.google.com/maps/place/Vivan+Hospital/data=!4m7!3m6!1s0x396db484721a37db:0x8481aed7a1fa17d0!8m2!3d26.910988!4d75.752674!16s%2Fg%2F11b5qwrj01!19sChIJ2zcacoS0bTkR0Bf6odeugYQ?authuser=0&hl=en&rclk=1","Vivan Hospital","4.4","(353)","Sexologist","·","","·","10, Queens Rd","Closed","· Opens 11 am","·","091663 00200","https://www.vivanhospital.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Clean facility, warm staff, and the","doctor","explained everything in detail."""
"https://www.google.com/maps/place/Okay+Diagnostic+Research+Centre+Pvt+Ltd/data=!4m7!3m6!1s0x396db49bb5fced37:0x7a4c807068388015!8m2!3d26.9051449!4d75.7445305!16s%2Fg%2F11dxbkg423!19sChIJN-38tZu0bTkRFYA4aHCATHo?authuser=0&hl=en&rclk=1","Okay Diagnostic Research Centre Pvt Ltd","3.2","(281)","Medical diagnostic imaging center","·","","·","78, Gandhi Path Rd","Closed","· Opens 8 am","·","095212 11166","https://www.okaydiagnostic.com/","","Website","","Directions","","On-site services","",""
"https://www.google.com/maps/place/Dr+Prashant%27s+Neurology+Clinic/data=!4m7!3m6!1s0x396db5916087672f:0x7da8c1103800657!8m2!3d26.9053234!4d75.7358739!16s%2Fg%2F11ffn01vrc!19sChIJL2eHYJG1bTkRVwaAAxGM2gc?authuser=0&hl=en&rclk=1","Dr Prashant's Neurology Clinic","5.0","(2)","Neurologist","·","","1, 54, Roshan Marg Chitrakoot","Closed","· Opens 8 am","","","","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""I had nice treatment of my back pain.""","",""
"https://www.google.com/maps/place/Prachi%27s+Dental+Care+Implant+And+Orthodontic+Centre/data=!4m7!3m6!1s0x396db33cc0961583:0x33c5bb112bce3dea!8m2!3d26.914921!4d75.73842!16s%2Fg%2F11hz386dh2!19sChIJgxWWwDyzbTkR6j3OKxG7xTM?authuser=0&hl=en&rclk=1","Prachi's Dental Care Implant And Orthodontic Centre","5.0","(248)","Dentist","·","","B-107, Vaishali Marg, near Brightland School","·","Closed","· Opens 9 am","","088241 09583","https://www.prachidentalcare.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The","doctors","are friendly, professional, and make you feel comfortable."""
"https://www.google.com/maps/place/Dr+Vivek+Jain%27s+Bhagyashree+Health+Care+centre/data=!4m7!3m6!1s0x396db484d1ecf7f3:0x78a95728abcd84af!8m2!3d26.90271!4d75.7505314!16s%2Fg%2F11gf5kqqdd!19sChIJ8_fs0YS0bTkRr4TNqyhXqXg?authuser=0&hl=en&rclk=1","Dr Vivek Jain's Bhagyashree Health Care centre","4.9","(151)","Physiotherapist","·","","·","Dr. Vivekk jain A-129. bhagya Shree House, Nityanand Nagar Road No-6, Queens Rd, near Jain Mandir, behind Kanha Resturent","Closed","· Opens 9:30 am","","","http://www.bhagyaahreehealrhcare.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""The treatment was effective,and noticed a big improvement in my back pain.""","",""
"https://www.google.com/maps/place/Gupta+Dental+Clinic/data=!4m7!3m6!1s0x396db32cb8cd8b71:0x79c69cb6c251794b!8m2!3d26.9221602!4d75.7492106!16s%2Fg%2F11kq8gb9rg!19sChIJcYvNuCyzbTkRS3lRwracxnk?authuser=0&hl=en&rclk=1","Gupta Dental Clinic","5.0","(321)","Dental clinic","·","","·","Closed","· Opens 9 am","Near Bharat Petroleum Petrol Pump, Near Poultry Farm,Khatipura Road, Sirsi Rd","·","083192 96757","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""great service, caring","doctors",", and clean environment."""
"https://www.google.com/maps/place/DENTIQUE+DENTAL+CLINIC+%7C+Dentist+in+Vaishali+Nagar/data=!4m7!3m6!1s0x396db53104a3dde9:0x15ef3afe490b22e4!8m2!3d26.9113977!4d75.7328072!16s%2Fg%2F11rts7jssm!19sChIJ6d2jBDG1bTkR5CILSf467xU?authuser=0&hl=en&rclk=1","DENTIQUE DENTAL CLINIC | Dentist in Vaishali Nagar","4.9","(148)","Dental clinic","·","","·","B-210, Main, Amrapali Marg, near Nursery Circle","Closed","· Opens 10 am","·","063758 30610","https://www.instagram.com/dentique_jaipur/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Both","doctors","are genuine, knowledgeable and experienced."""
"https://www.google.com/maps/place/DR+PUNIT+SAXSENA/data=!4m7!3m6!1s0x396db361ff5ee16d:0x35fa351ad924f536!8m2!3d26.913887!4d75.7434178!16s%2Fg%2F11g6wsxmvj!19sChIJbeFe_2GzbTkRNvUk2Ro1-jU?authuser=0&hl=en&rclk=1","DR PUNIT SAXSENA","4.1","(7)","Doctor","·","","C-167, Gokul Path","Closed","· Opens 3 am","·","","082902 22425","","","Directions","","","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""lately he reduced me thrice out of my bronchitis & lungs condition.""","",""
"https://www.google.com/maps/place/Malhotra+Dental+Clinic/data=!4m7!3m6!1s0x396db49c0736795b:0xfe0948f6f6bf96a2!8m2!3d26.9082943!4d75.7431384!16s%2Fg%2F1tkb3j30!19sChIJW3k2B5y0bTkRopa_9vZICf4?authuser=0&hl=en&rclk=1","Malhotra Dental Clinic","4.8","(146)","Dental clinic","·","","·","B1, Signature Towers, Gautam Marg","Closed","· Opens 9:30 am","·","099296 99867","https://jaipurdentistclinic.com/","","Website","","Directions","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","Dr",". Anju treated my dental issue very smoothly."""
